id,year,university,title,abstract
60982,2019,UIN Syarif Hidayatullah Jakarta,Model matematika dari penyebaran penyakit pulmonary tuberculosis dengan penggunaan masker medis,teliti kembang model sebar sakit tuberkulosis model faktor guna masker medis bentuk model awal diagram kompartemen alur sebar sakit tuberkulosis kontak individu masker medis bentuk diferensial nonlinear diagram kompartemen cari titik ekuilibrium bebas sakit titik ekuilibrium endemik reproduksi analisis stabil titik ekuilibrium bebas sakit linier titik ekuilibrium bebas sakit sifat stabil asimtotik analisis stabil titik ekuilibrium endemik sifat stabil asimtotik simulasi model nilai nilai parameter ambil jurnal ambil kota makassar simulasi nilai sakit tuberkulosis hilang nilai parameter guna masker medis rang nilai parameter kontak sebar sakit tuberkulosis naik nilai sakit tuberkulosis wabah langkah sakit wabah kurang kontak individu rentan individu infeksi banyak sadar guna masker medis tingkat laju sembuh
58399,2019,UIN Syarif Hidayatullah Jakarta,Pendugaan Parameter pada Area Kecil menggunakan Poisson Mixed Models,duga area kenal small area estimation duga parameter area generalized mixed model glmm glmm milik peubah respon distribusi keluarga eksponensial teliti kali studi literatur jurnal boubeta judul poisson mixed models studying poverty small areas duga parameter area peubah respon distribusi poisson pengaruh area teliti pengaruh dekat duga parameter jurnal momen selesai linear newton raphson dapat duga parameter area pengaruh area bebas peubah respon distribusi poisson kunci area generalized mixed model duga area poisson
47490,2019,UIN Syarif Hidayatullah Jakarta,"Dekomposisi (𝒂,𝒅)−𝑷𝟒−antiajaib pada graf generalized petersen 𝑮𝑷(𝒏,𝟑)",graf generalized sen milik keluarga subgraf dekomposisi isomorfik graf generalized sen penuh dekomposisi hantiajaib bijektif bobot definisi teliti dekomposisi graf generalized sen nilai
47430,2019,UIN Syarif Hidayatullah Jakarta,Prakiraan nilai indeks harga konsumen menggunakan metode fuzzy time series markov chain,indeks harga konsumen tuju bangun perekenomian indonesia perintah perhati jaga pengaruh tingkat inflasi tingkat deflasi indeks harga konsumen standar banding harga indonesia milik kelompok bahan makan makan rumah sandang sehat didik komunikasi nilai sesuai bidang ubah skripsi tuju prakira nilai fuzzy time series markov chain logika fuzzy crisp fuzzy samar crisp nilai anggota mana elemen tulis nilai anggota fuzzy tuju atas mana fuzzy elemen semesta fokus nilai gabung fuzzy time series markov chain fuzifikasi tentu fuzzy logic relationship lanjut transisi prakira nilai periode dapat tingkat simpang salah prakira nilai jawa barat fuzzy time series markov chain milik prakira
47428,2019,UIN Syarif Hidayatullah Jakarta,Evaluasi tata kelola teknologi informasi  menggunakan framework cobit 5  (studi kasus : Universitas Pembangunan Nasional “Veteran”),teknologi informasi komunikasi veteran jakarta unit laksana teknis bidang kembang kelola teknologi informasi komunikasi tugas laksana kembang kelola teknologi informasi komunikasi layan teknologi informasi komunikasi wawancara teliti catat rusa rutin hambat proses ambil putus memmperbaiki kualitas informasi danbeberapa permasalahaan universitas kait kualitas pantau evaluasi nilai kerja sesuai pengaruh kualitas jalan sebab turun nilai universitas universitas evaluasi tata kelola teknologi informasi framework cobit teliti cobit compatible tuju nilai kapabilitas proses pedoman manajemen governance bantu guna kembang tata kelola sesuai universitas teliti capability nilai proses manage quality mana tingkat kapabilitasnya level nilai proses monitor evaluate assess performance conformance tingkat kapabilitas level teliti rekomendasi proses pilih kait tata kelola universitas pantau nilai kerja sesuai kelola kualitas universitas capai tingkat kapabilitas kondisi universitas harap
47596,2019,UIN Syarif Hidayatullah Jakarta,Kesesuaian hukum mortalitas gompertz dan hukum mortalitas makeham terhadap tabel mortalita Indonesia 2011 menggunakan metode maximum likelihood estimation,skripsi bahas estimasi parameter hukum mortalitas gompertz hukum mortalita makeham maximum likelihood estimation dekat numerik estimasi parameter hukum mortalitas gompertz newton rhapson atas syarat batas estimasi parameter hukum mortalita makeham ali lagrange dekat numerik broyden estimasi parameter konvergen parameter konvergen hukum mortalitas gompertz hukum mortalitas makeham estimasi parameter penuh syarat batas nilai nilai average relative error hitung estimasi tabel mortalitas indonesia pria wanita sesuai dekat hukum mortalitas gompertz hukum mortalitas makeham estimasi dekat hukum mortalitas gompertz nilai mean absolute percentage error interval usia pria wanita
47435,2019,UIN Syarif Hidayatullah Jakarta,Prediksi laju inflasi Indonesia menggunakan metode support vector regression dengan kernel radial basis function,inflasi salah indikator pengaruh tumbuh ekonomi negara tidak stabil nilai inflasi timbul tidak pasti ekonomi masa prediksi laju inflasi bantu perintah rencana strategi ekonomi ekonomi negara nilai stabil hidup hari terkadang data sifat salah satu data inflasi indonesia support vector regression salah kembang support vector machine regresi tanggulang data masalah support vector regression tentu parameter model optimal salah tentu parameter baik support vector regression grid search optimization tahap liput normalisasi data score guna kernel radial basis function pilih parameter baik grid search optimization amal evaluasi prediksi hitung root mean squared error uji nilai rmes nilai parameter cost data train data test
47636,2019,UIN Syarif Hidayatullah Jakarta,Perbandingan metode estimasi parameter d pada model autoregressive fractionally integrated moving average dalam  memprediksi kecepatan angin  (studi kasus: kecepatan angin di Bandara Soekarno Hatta. periode: 1 Desember 2017 – 30 November 2018),cepat angin salah faktor cuaca proses darat tinggal landas pesawat pengaruh daya angkat pesawat model prakira cepat angin wilayah skripsi bahas prakira cepat angin model arima milik parameter differencing pecah model model arfima estimasi parameter differencing teliti parametrik semiparametrik parametrik exact maximum likelihood semiparamterik geweke porter hudak smooth sperio local whittle rescale range analisis estimasi baik model pilih arfima
48467,2019,UIN Syarif Hidayatullah Jakarta,Pengaplikasian fuzzy time series chen dan fuzzy time series cheng dalam memprediksi kurs rupiah terhadap dollar Singapura,skripsi prediksi kurs rupiah dollar singapura fuzzy time series chen fuzzy time series cheng fuzzy time series chen prediksi ulang fuzzy logic relation pasu nilai bobot fuzzy time series cheng hubung bobot proses prediksi data historis proses amal fuzzifikasi bentuk beda defuzzifikasi bentuk prediksi pengaruh tingkat akurasi prediksi prediksi kurs rupiah dollar singapura konvensional arima jenkins analisis trend naive approach prediksi kurs juni fuzzy time series chen fuzzy time series cheng
47784,2019,UIN Syarif Hidayatullah Jakarta,"Penentuan pembiayaan dana pensiun dengan metode attained age normal, projected unit credit dan entry age normal",program dana pensiun dana sedia usaha manfaat kerja pensiun teliti tuju hitung iur normal wajib aktuaria program dana pensiun attained normal projected unit credit entry normal studi data sekunder asal dana pensiun antam hitung nilai akumulasi iur normal entry normal banding attained normal projected unit credit
