id,year,university,title,abstract
38317,2019,UIN Sunan Ampel Surabaya,Pengelompokan Kabupaten di Jawa Timur berdasarkan variabel jenis pertanian menggunakan metode Hybrid Hierarchical Clustering Via Mutual Cluster  - Digilib UIN Sunan Ampel Surabaya,provinsi jawa timur provinsi milik sumber daya tani besar milik rumah tangga usaha tani besar banding provinsi provinsi jawa timur kembang pusat agribisnis bentuk sentral sentral produk tani olah industri hasil tani perintah jawa timur kembang komoditi unggul daerah jawa timur teliti tuju kelompok kabupaten provinsi jawa timur dasar variabel jenis tani metode hybrid hierarchical clustering mutual cluster gabung lebih bottom clustering lebih down clustering mutual cluster kelompok jarak besar kelompok jarak pendek titik kelompok teliti hitung jarak jarak euclidean hitung bagi cari nilai minimal nilai maksimal hitung analyze varians hasil kelompok oleh dapat kelompok nilai nilai nilai fhitung
38398,2019,UIN Sunan Ampel Surabaya,Implementasi CB-SEM dan SEM-PLS untuk Analisis Tingkat Kemiskinan di Kabupaten Bangkalan  - Digilib UIN Sunan Ampel Surabaya,kabupaten bangkal salah kabupaten benah atas miskin program perintah kabupaten bangkal dinas sosial upaya tekan angka miskin bantu sosial bansos peran perintah maksimal bantu masyarakat salah guna bantu masalah miskin masalah krusial perhati tangan salah upaya ukur bantu adil sasar masyarakat program bantu atas kurang tingkat miskin metode metode analisis statsitika analisis structural equation modelling hasil model bantu rumah tangga miskin dasar indikator sehat ekonomi kabupaten bangkal hasil teliti variabel sehat pengaruh positif signifikan bantu metode oleh model sama struktural bantu oleh model sama struktural bantu
32813,2019,UIN Sunan Ampel Surabaya,Identifikasi keaslian tanda tangan menggunakan metode Shape Feature Extraction Techniques (SFET) dan Support Vector Machine (SVM)  - Digilib UIN Sunan Ampel Surabaya,tanda tangan tanda absah dokumen tulis tangan milik karekter ciri khusus mana tanda tangan orang orang beda tanda tangan identitas milik tanda tangan palsu tanda tangan mudah masyarakat cegah palsu tanda tangan rugi seba buat sistem identifikasi asli tanda tangan teliti proses identifikasi asli tanda tangan baik kualitas citra tanda tangan informasi citra tanda tangan fokus objek processing dilakukannyaa proses ektraksi fitur proses tahap processing ubah citra grayscale median filter biner thinning teliti metode ektraksi fitur shape feature extraction techniques sfet parameter bounding center gravity klasifikasi metode support vevtor machine kernel oleh evaluasi hasil testing baik kernel linear hasil evaluasi tunjuk akurasi sistem sensitivitas spesifisitas model identifikasi asli tanda tangan model kernel linear
32967,2019,UIN Sunan Ampel Surabaya,Normally Flat Content Semimodules - Digilib UIN Sunan Ampel Surabaya,semimodul content semimodules ideal meta fungsi content semimodul normally flat normally flat luntuk hasil kali tensor penuh kondisi dasar analisa oleh konsep semimodul miring isomorfisma ideal miring laku content semimodule penuh semidomain content torsionfree semimodule laku adopsi konsep semidomain bukti ideal prima subtraktif normally flat semimodules semimodule torsionfree akibat normally flat content semimodules laku content semimodule ideal penuh laku ideal akibat normally flat content semimodule laku
33227,2019,UIN Sunan Ampel Surabaya,Pemetaan daerah kerawanan kriminalitas menggunakan K-Means Clustering di Wilayah Hukum Polresta Sidoarjo  - Digilib UIN Sunan Ampel Surabaya,kriminalitas hidup hari mana kabupaten sidoarjo tindak kriminalitas kabupaten sidoarjo jenis jadi beda beda sulit masyarakat tentu lokasi daerah rawan jahat lokasi daerah aman solusi masalah sistem informasi geografis salah sistem informasi khusus elo data isi informasi spasial kombinasi metode clustering clustering metode kelompok data salah metode clustering metode means means analisis cluster hirarki upaya partisi data cluster kelompok hasil clustering means hasil cluster milik hasil analisis akurat kecil davies bouldin index nilai silhouette coefficient baik varian kecil hasil clustering oleh camat masuk cluster rawan camat balongbendo jabon krembung prambon porong tarik tulang wonoayu cluster rawan camat camat budur candi gedang krian sedat sukodono tanggulangin waru cluster rawan camat camat kota sidoarjo taman oleh gabung data spasial dasar hasil clustering analisis faktor informasi masyarakat kabupaten sidoarjo mana pengaruh kriminalitas
38256,2019,UIN Sunan Ampel Surabaya,Implementasi Algortima Genetika dalam Penentuan Rute Terbaik Pendistribusian BBM Pada PT. Pertamina Berbasis Android  - Digilib UIN Sunan Ampel Surabaya,traveling salesman problem salesman unjung poin mana poin kunjung kali kecuali poin solusi optimal ambil bentuk jalan rute jarak minimum algoritma selesai traveling salesman problem salah satu algoritma genetika algoritma genetika algoritma heuristik selesai optimal tiru proses evolusi makhluk hidup tuju tulis skripsi uji mampu algoritma genetika temu solusi optimal selesai manfaat fitur google maps perangkat telepon genggam bas android skripsi titik spbu tuju representasi simpul titik kantor distribusi suplai pertamina simpul rute jalan representasi grafik hubung connected graph grafik bobot weighted graph kategori asimetris teliti nilai maxgen generasi popsize kromosom titik kunjung titik spbu spbu spbu spbu spbu kantor pertamina titik titik rute dapat urut rute pendek jarak minimum optimal algoritma genetika dapat jarak minimal
32560,2019,UIN Sunan Ampel Surabaya,"Regresi Nonparametrik Kernel menggunakan Estimator Nadaraya-Watson dalam data Time Series: studi kasus: tingkat Suku Bunga, Kurs, Inflasi, jumlah uang beredar terhadap Indeks Saham Syariah Indonesia  - Digilib UIN Sunan Ampel Surabaya",issi cermin gera harga saham syariah bantu investor tentu putus saham jual beli tahan prediksi harga saham syariah teliti prediksi issi regresi nonparametrik kernel metode regresi kernel salah metode regresi nonparametrik ekspektasi syarat fungsi kernel fungsi kernel teliti fungsi kernel gaussian epanechnikov estimator estimator nadaraya watson teliti tuju banding fungsi kernel prediksi issi kurun januari desember dasar hasil analisis oleh metode baik prediksi issi regresi nonparametrik kernel estimator nadaraya watson fungsi kernel gaussian nilai mape nilai koefisien determinasi variabel independen pengaruh signifikan issi suku bunga kurs inflasi mulus kurva nilai bandwidth cari atur silverman hasil hitung atur silverman oleh nilai bandwidth
38957,2019,UIN Sunan Ampel Surabaya,Regresi Logistik Ordinal untuk menganalisa tingkat kepuasan pengguna Bus Suroboyo  - Digilib UIN Sunan Ampel Surabaya,teliti tuju menganalisa tingkat puas guna suroboyo variabel variabel aspek layan aspek kemananan aspek komersial uji statistik regresi logistik ordinal data teliti kuisioner sebar halte tukar sampah sedia model metode analisis uji parsial variabel pengaruh aspek komersial hasil nilai koefisien determinasi fadden koefisien determinasi snell koefisien determinasi nagelkerke koefisien nagelkerke variabel independen aspek layan aspek aman aspek komersial pengaruh nilai puas pengaruh factor aspek teliti pengaruh nilai puas suroboyo
38720,2019,UIN Sunan Ampel Surabaya,Sistem Klasifikasi Leukemia berdasarkan Citra Peripheral Blood Microscopic menggunakan Extreme Learning Machine  - Digilib UIN Sunan Ampel Surabaya,leukemia salah kanker mati serang manusia usia database seer incidence database teedapat leukemia jiwa tinggal dunia akibat leukemia leukemia bahaya sakit jenis tumor cair bentuk fisik kembang sakit leukemia hitung darah tubuh mikroskopik hasil mikroskopik proses bantu machine learning sistem klasifikasi metode klasifikasi extreme learning machine extreme learning machine milik istilah single hidden layer feedforward neural network slfns jaring saraf tiru feedforward hidden layer atas masalah backpropagation proses ajar manfaat teori invers matriks moore penrose pseudoinverse milik hasil generalisasi baik komputasi cepat penelitain klasifikasi leukemia dasar citra peripheral blood microscopicmenggunakan extreme learning machine tahap tahap klasifikasi preprocessing mmenggunakan histogram equalization median filter tuju baik kualitas citra ekstraksi fitur gray level length matrix ambil ciri statistik citra klasifikasi citra leukemia extreme learning machine hasil klasifikasi leukemia dasar orientasi arah belas coba node hidden layer oleh hasil baik akurasi presisi recall orientasi node hidden layer orientasi node hidden layer orientasi node hidden layer orientasi node hidden layer
30240,2019,UIN Sunan Ampel Surabaya,Sistem deteksi dini kanker payudara pada Citra Mammogram menggunakan metode Convolutional Neural Network  - Digilib UIN Sunan Ampel Surabaya,kanker payudara sakit mati wanita pria kena sakit rentan kena sakit kanker payudara iring tambah usia sebab pola hidup sehat turun cegah deteksi kanker teliti deteksi kanker payudara metode convolutional neural network teliti metode milik akurasi bagus citra citra mammogram processing baik kualitas citra data teliti data citra mammogram ambil mammographic image analysis society mias data data citra ukur hasil akurasi baik kali coba model model asal modifikasi layer hasil coba oleh model baik coba model dasar evaluasi oleh data testing output hasil klasifikasi payudara normal benign malignan dapat akurasi sensitivitas spesifisitas presisi
